HASSAN M|01:220:321:09|4.21|3.84|3.44|4.01|4.02|3.39|3.54|3.66|3.51|3.55
LANDONLANE J|01:220:322:01|4.34|4.17|3.88|4.33|4.12|3.92|3.99|3.51|4.08|3.93
AKRAM K|01:220:322:05|4.34|4.17|3.88|4.33|4.12|3.92|3.99|3.51|4.08|3.93
AKRAM K|01:220:322:06|4.34|4.17|3.88|4.33|4.12|3.92|3.99|3.51|4.08|3.93
KIM H|01:220:322:09|4.34|4.17|3.88|4.33|4.12|3.92|3.99|3.51|4.08|3.93
COCHRAN E|01:220:322:11|4.34|4.17|3.88|4.33|4.12|3.92|3.99|3.51|4.08|3.93
ROCKOFF H|01:220:327:01|4.43|4.27|4.07|4.50|4.33|3.97|4.20|3.63|4.27|4.17
CLARE G|01:220:335:01|4.16|3.89|3.63|3.74|4.32|3.67|3.68|3.32|3.79|3.74
HASSAN M|01:220:336:01|4.22|4.04|3.75|4.21|4.41|3.80|3.86|3.64|3.70|3.64
BIRCHBY J|01:220:341:01|4.52|4.58|4.53|4.62|4.40|4.43|4.42|3.90|4.48|4.44
WHITE E|01:220:343:01|4.71|4.41|4.35|4.24|3.88|4.18|4.35|3.94|4.18|4.00
WHITE E|01:220:344:01|4.75|4.55|4.65|4.55|4.30|4.40|4.45|3.90|4.55|4.50
CHAUDHURI B|01:220:362:01|3.52|3.71|3.62|4.05|4.14|2.71|3.38|3.86|3.14|3.29
ALTSHULER R|01:220:363:01|4.80|4.79|4.79|4.85|4.60|4.64|4.59|3.89|4.75|4.68
ALTSHULER R|01:220:363:02|4.80|4.79|4.79|4.85|4.60|4.64|4.59|3.89|4.75|4.68
PACZKOWSKI W|01:220:370:01|4.71|4.57|4.14|3.43|2.57|3.14|4.14|3.71|3.57|3.57
MOEHLING C|01:220:375:01|4.78|4.70|4.28|4.63|4.43|4.20|4.26|3.45|4.45|4.33
HASSAN M|01:220:389:01|4.13|3.83|3.45|4.00|4.19|3.60|3.76|3.57|3.62|3.77
ZHYLENKO S|01:220:393:01|4.36|3.92|3.58|4.00|4.19|3.77|4.01|4.07|3.78|3.88
ZHYLENKO S|01:220:393:02|4.36|3.92|3.58|4.00|4.19|3.77|4.01|4.07|3.78|3.88
MIZRACH B|01:220:394:01|4.24|3.82|3.88|4.18|4.24|3.71|3.82|4.24|3.53|3.76
PERRY M|01:220:395:01|4.64|4.64|4.74|4.75|4.57|4.39|4.43|4.05|4.64|4.51
PERRY M|01:220:396:01|4.65|4.57|4.49|4.63|4.59|4.19|4.37|3.90|4.37|4.31
KLEIN R|NONE|4.54|4.62|4.08|5.00|4.69|4.15|4.46|3.92|4.54|4.31
CAMPBELL C|01:220:406:01|4.80|4.75|4.40|4.68|4.24|4.44|4.44|4.36|4.56|4.24
HUGHES J|01:220:408:01|4.75|4.50|4.38|4.38|4.13|4.50|4.38|3.88|4.38|4.38
HUGHES J|NONE|3.00|3.00|3.00|3.00|2.00|5.00|3.00|3.00|1.00
HUGHES J|NONE|5.00|4.50|5.00|5.00|5.00|5.00|5.00|4.00|5.00|3.50
